DateTime,Depth,temp,OXY_oxy
9/17/2016,5,23.3307,123.2653125
9/17/2016,6,14.7529,4.6265625
9/17/2016,7,11.8863,3.231875
9/17/2016,8,10.1613,3.878125
9/17/2016,9,9.1305,2.4246875
9/17/2016,10,8.8595,2.275
9/17/2016,11,8.5554,2.133125
9/27/2016,0.1,22.3727,165.5128125
9/27/2016,1,22.4719,163.970625
9/27/2016,2,22.4547,164.1775
9/27/2016,3,22.4143,177.6340625
9/27/2016,4,22.392,183.5290625
9/27/2016,5,20.5515,51.87
9/27/2016,6,15.2124,3.8871875
9/27/2016,7,12.0962,2.860625
9/27/2016,8,10.0974,2.3203125
9/27/2016,9,9.3846,2.356875
9/27/2016,10,9.0248,2.05375
9/27/2016,11,8.6638,1.90375
10/11/2016,0.1,16.6438,179.495
10/11/2016,1,17.3864,176.1165625
10/11/2016,2,17.4447,181.9978125
10/11/2016,3,17.4365,218.6996875
10/11/2016,4,17.4219,218.5834375
10/11/2016,5,17.3946,221.87875
10/11/2016,6,17.3118,214.823125
10/11/2016,7,16.9044,176.4515625
10/11/2016,8,12.2037,6.3378125
10/11/2016,9,10.3692,3.6371875
10/11/2016,10,9.7842,3.0109375
10/11/2016,11,9.1435,2.7665625
10/25/2016,0.1,14.9,251.25
10/25/2016,1,14.9,250.3125
10/25/2016,2,14.9,250.3125
10/25/2016,3,14.9,249.0625
10/25/2016,4,14.9,248.4375
10/25/2016,5,14.8,250.3125
10/25/2016,6,14.8,249.6875
10/25/2016,7,14.8,248.125
10/25/2016,8,14.7,236.875
10/25/2016,9,12.3,29.375
10/25/2016,10,10.2,13.4375
10/25/2016,11,9.3,12.5
11/11/2016,0.1,13.1832,217.1359375
11/11/2016,1,12.8383,225.2953125
11/11/2016,2,12.7843,251.093125
11/11/2016,3,12.7694,254.6040625
11/11/2016,4,12.7703,256.0875
11/11/2016,5,12.7665,254.83625
11/11/2016,6,12.7711,255.4665625
11/11/2016,7,12.7717,255.1290625
11/11/2016,8,12.7684,254.488125
11/11/2016,9,12.7692,254.865625
11/11/2016,10,12.7683,254.71625
11/11/2016,11,12.7498,254.3446875
3/17/2017,0.1,6.3087,299.2634375
3/17/2017,1,5.9303,302.2846875
3/17/2017,2,5.6199,308.2334375
3/17/2017,3,5.6631,290.33125
3/17/2017,4,5.604,282.875625
3/17/2017,5,5.4605,317.064375
3/17/2017,6,5.4767,282.5684375
3/17/2017,7,5.4456,281.555
3/17/2017,8,5.4093,297.175625
3/17/2017,9,5.4108,294.929375
3/17/2017,10,5.4045,296.8846875
3/17/2017,11,5.3946,293.84125
4/10/2017,0.1,13.3044,257.454375
4/10/2017,1,13.2181,260.1778125
4/10/2017,2,12.68665,233.05
4/10/2017,3,12.1952,235.5115625
4/10/2017,4,11.6176,250.0590625
4/10/2017,5,11.3089,240.7021875
4/10/2017,6,10.9622,253.405625
4/10/2017,7,10.7884,249.045625
4/10/2017,8,10.099,255.8246875
4/10/2017,9,9.064,291.8859375
4/10/2017,10,8.6244,249.3521875
4/10/2017,11,8.1627,253.5440625
5/5/2017,0.1,17.6876,276.6915625
5/5/2017,1,17.4895,276.7803125
5/5/2017,2,17.2877,275.4975
5/5/2017,3,15.4411,297.648125
5/5/2017,4,13.4176,283.24375
5/5/2017,5,12.2855,289.6090625
5/5/2017,6,11.2751,228.4684375
5/5/2017,7,10.513,155.636875
5/5/2017,8,9.0513,35.481875
5/5/2017,9,8.7279,8.3446875
5/5/2017,10,8.4378,2.3765625
5/5/2017,11,8.2339,2.1503125
5/10/2017,0.1,15.7904,222.3925
5/10/2017,1,15.6988,266.5746875
5/10/2017,2,15.6557,274.59
5/10/2017,3,15.6376,274.66875
5/10/2017,4,14.2062,241.924375
5/10/2017,5,12.3822,245.9115625
5/10/2017,6,11.06,158.0946875
5/10/2017,7,9.9571,78.465625
5/10/2017,8,9.1305,3.4690625
5/10/2017,9,8.8882,2.055625
5/10/2017,10,8.5217,1.7171875
5/10/2017,11,8.2618,1.8290625
5/18/2017,0.1,22.2,275
5/18/2017,1,21.7,277.8125
5/18/2017,2,21.1,278.125
5/18/2017,3,18,305.9375
5/18/2017,4,16.2,265.625
5/18/2017,5,14.8,206.5625
5/18/2017,6,12.9,165.625
5/18/2017,7,10.9,93.75
5/18/2017,8,9.8,20.625
5/18/2017,9,9.1,14.6875
5/18/2017,10,8.9,13.125
5/18/2017,11,8.8,11.5625
5/25/2017,0.1,19.4,286.25
5/25/2017,1,19.3,287.5
5/25/2017,2,19.1,288.125
5/25/2017,3,19.1,285.625
5/25/2017,4,18.5,284.6875
5/25/2017,5,15.1,198.4375
5/25/2017,6,12.6,115.625
5/25/2017,7,11.2,75.625
5/25/2017,8,10.5,49.375
5/25/2017,9,9.7,17.1875
5/25/2017,10,9.1,15
5/25/2017,11,8.8,14.0625
5/30/2017,0.1,22.3,281.875
5/30/2017,1,22.2,281.875
5/30/2017,2,22.1,281.875
5/30/2017,3,19,290
5/30/2017,4,17.4,250
5/30/2017,5,15.3,180.625
5/30/2017,6,13.5,120.625
5/30/2017,7,11.5,62.5
5/30/2017,8,10.2,18.75
5/30/2017,9,9.6,15.3125
5/30/2017,10,9.3,14.6875
5/30/2017,11,9,14.0625
6/1/2017,0.1,22.8,290.625
6/1/2017,1,22.4,292.8125
6/1/2017,2,22.1,292.8125
6/1/2017,3,19.5,311.25
6/1/2017,4,17.6,260.625
6/1/2017,5,14.9,170
6/1/2017,6,13.2,110.9375
6/1/2017,7,11.5,58.4375
6/1/2017,8,10.6,24.375
6/1/2017,9,9.6,16.875
6/1/2017,10,9.2,15
6/1/2017,11,9,15.3125
6/8/2017,0.1,21,286.5625
6/8/2017,1,21.1,286.25
6/8/2017,2,21,285.9375
6/8/2017,3,20.8,281.5625
6/8/2017,4,17.3,209.0625
6/8/2017,5,15.4,148.75
6/8/2017,6,12.8,55
6/8/2017,7,11.1,30.9375
6/8/2017,8,10.2,15.625
6/8/2017,9,9.7,14.6875
6/8/2017,10,9.2,14.375
6/8/2017,11,8.9,14.375
6/15/2017,0.1,27.2,255.625
6/15/2017,1,26.2,261.5625
6/15/2017,2,23.6,309.375
6/15/2017,3,21.9,290.625
6/15/2017,4,19.3,214.0625
6/15/2017,5,16,123.125
6/15/2017,6,14.1,57.8125
6/15/2017,7,12.3,31.875
6/15/2017,8,10.9,17.8125
6/15/2017,9,10.2,13.75
6/15/2017,10,9.5,13.125
6/15/2017,11,9.2,12.8125
6/22/2017,0.1,25.8,275.9375
6/22/2017,1,25.7,278.125
6/22/2017,2,25.6,279.375
6/22/2017,3,22.2,268.4375
6/22/2017,4,18.7,142.8125
6/22/2017,5,16.2,96.25
6/22/2017,6,13.3,29.6875
6/22/2017,7,11.2,14.375
6/22/2017,8,10.3,12.8125
6/22/2017,9,9.6,11.875
6/22/2017,10,9.2,11.5625
6/22/2017,11,8.9,11.875
6/29/2017,0.1,25.1,282.8125
6/29/2017,1,24.3,289.0625
6/29/2017,2,23.7,284.375
6/29/2017,3,22.4,194.0625
6/29/2017,4,19.3,45.3125
6/29/2017,5,16.2,39.0625
6/29/2017,6,12.6,14.0625
6/29/2017,7,11.3,13.125
6/29/2017,8,10.4,13.125
6/29/2017,9,9.8,13.125
6/29/2017,10,9.4,13.125
6/29/2017,11,9.2,12.8125
7/7/2017,0.1,26.1,265.3125
7/7/2017,1,26,264.6875
7/7/2017,2,25.9,265.625
7/7/2017,3,25.8,263.125
7/7/2017,4,17.4,17.1875
7/7/2017,5,14.1,13.4375
7/7/2017,6,12.3,12.5
7/7/2017,7,10.9,12.5
7/7/2017,8,9.9,12.5
7/7/2017,9,9.4,11.875
7/7/2017,10,9.1,12.1875
7/7/2017,11,9.1,12.1875
7/13/2017,0.1,31.9,262.1875
7/13/2017,1,29,269.6875
7/13/2017,2,27.4,275.625
7/13/2017,3,23.5,30.9375
7/13/2017,4,17.4,66.5625
7/13/2017,5,13.6,15.9375
7/13/2017,6,12,14.375
7/13/2017,7,10.7,13.75
7/13/2017,8,10,13.125
7/13/2017,9,9.5,13.75
7/13/2017,10,9.2,13.125
7/13/2017,11,9.2,13.125
7/20/2017,0.1,29.5,285
7/20/2017,1,29,289.0625
7/20/2017,2,28.6,282.1875
7/20/2017,3,20.7,34.0625
7/20/2017,4,15,17.1875
7/20/2017,5,12.6,13.75
7/20/2017,6,11.3,13.4375
7/20/2017,7,10.4,14.0625
7/20/2017,8,9.8,13.4375
7/20/2017,9,9.5,13.4375
7/20/2017,10,9.5,13.4375
7/20/2017,11,9.5,13.4375
7/27/2017,0.1,27,256.5625
7/27/2017,1,26.6,256.875
7/27/2017,2,26.4,247.1875
7/27/2017,3,22.3,15.625
7/27/2017,4,16.7,161.5625
7/27/2017,5,12.7,14.6875
7/27/2017,6,11.7,13.75
7/27/2017,7,10.5,13.125
7/27/2017,8,9.8,12.8125
7/27/2017,9,9.5,13.125
7/27/2017,10,9.5,13.125
7/27/2017,11,9.5,13.125
8/3/2017,0.1,25.6,263.75
8/3/2017,1,25.5,271.5625
8/3/2017,2,24.9,241.5625
8/3/2017,3,22.8,35.9375
8/3/2017,4,16.7,142.1875
8/3/2017,5,13.2,14.375
8/3/2017,6,11.3,11.5625
8/3/2017,7,10.2,11.5625
8/3/2017,8,9.8,11.5625
8/3/2017,9,9.5,11.25
8/3/2017,10,9.5,11.25
8/3/2017,11,9.5,11.25
8/10/2017,0.1,24.7,267.5
8/10/2017,1,24.6,266.5625
8/10/2017,2,24.4,228.125
8/10/2017,3,22.4,37.1875
8/10/2017,4,18.2,177.8125
8/10/2017,5,13.6,14.375
8/10/2017,6,11.7,13.125
8/10/2017,7,10.7,12.8125
8/10/2017,8,9.9,12.5
8/10/2017,9,9.5,12.5
8/10/2017,10,9.2,12.5
8/10/2017,11,9.2,12.5
8/17/2017,0.1,30.3,271.25
8/17/2017,1,27.7,285.9375
8/17/2017,2,25.5,250.3125
8/17/2017,3,23.6,40
8/17/2017,4,20.1,147.8125
8/17/2017,5,14.1,16.5625
8/17/2017,6,12,14.0625
8/17/2017,7,10.8,14.0625
8/17/2017,8,10,13.75
8/17/2017,9,9.5,13.75
8/17/2017,10,9.3,13.75
8/17/2017,11,9.3,13.75
8/24/2017,0.1,26,260.625
8/24/2017,1,26.1,261.875
8/24/2017,2,26.1,260
8/24/2017,3,23.5,46.5625
8/24/2017,4,19,102.8125
8/24/2017,5,14.5,12.5
8/24/2017,6,12.3,12.8125
8/24/2017,7,10.8,11.5625
8/24/2017,8,10.1,12.1875
8/24/2017,9,9.7,12.1875
8/24/2017,10,9.7,12.1875
8/24/2017,11,9.7,12.1875
9/5/2017,0.1,24.3,295.625
9/5/2017,1,21.9,308.125
9/5/2017,2,20.2,257.8125
9/5/2017,3,20,232.5
9/5/2017,4,19.6,189.375
9/5/2017,5,16.7,27.1875
9/5/2017,6,13.2,17.1875
9/5/2017,7,11.5,16.25
9/5/2017,8,10.4,15.625
9/5/2017,9,10,15.625
9/5/2017,10,10,15.625
9/5/2017,11,10,15.625
9/19/2017,0.1,24.6,309.0625
9/19/2017,1,24,311.5625
9/19/2017,2,19.1,246.25
9/19/2017,3,18.3,199.375
9/19/2017,4,17.8,156.875
9/19/2017,5,15.7,20
9/19/2017,6,14.1,16.25
9/19/2017,7,12.1,15
9/19/2017,8,10.6,15
9/19/2017,9,10,14.6875
9/19/2017,10,9.7,14.6875
9/19/2017,11,9.7,14.6875
10/3/2017,0.1,20.6,280.3125
10/3/2017,1,19.6,284.0625
10/3/2017,2,19.2,276.5625
10/3/2017,3,18.7,154.0625
10/3/2017,4,17.7,20
10/3/2017,5,16.2,14.0625
10/3/2017,6,13.6,13.75
10/3/2017,7,11.5,13.4375
10/3/2017,8,10.5,13.125
10/3/2017,9,10.2,13.125
10/3/2017,10,10.2,13.125
10/3/2017,11,10.2,13.125
10/17/2017,0.1,17.65,266.40625
10/17/2017,1,18.75,259.375
10/17/2017,2,18.5,259.84375
10/17/2017,3,18.15,253.59375
10/17/2017,4,18.35,188.59375
10/17/2017,5,16.8,120.625
10/17/2017,6,15.2,24.21875
10/17/2017,7,12.95,12.96875
10/17/2017,8,10.7,10.78125
10/17/2017,9,9.65,10.15625
10/17/2017,10,8.2,8.75
10/17/2017,11,7.8,8.4375
11/7/2017,0.1,12.9,241.5625
11/7/2017,1,12.5,237.8125
11/7/2017,2,12.5,237.1875
11/7/2017,3,12.4,226.875
11/7/2017,4,12.3,206.5625
11/7/2017,5,12.2,202.5
11/7/2017,6,12.1,194.0625
11/7/2017,7,12,174.0625
11/7/2017,8,11.9,155
11/7/2017,9,11.8,132.1875
11/7/2017,10,11.8,132.1875
11/7/2017,11,11.8,132.1875
5/4/2018,0.1,20.1608,279.615625
5/4/2018,1,19.6319,255.253125
5/4/2018,2,14.1327,314.209375
5/4/2018,3,12.9077,301.60625
5/4/2018,4,11.6929,272.59375
5/4/2018,5,11.1392,261.753125
5/4/2018,6,10.319,239.2125
5/4/2018,7,8.5417,196.825
5/4/2018,8,7.4292,113.875
5/4/2018,9,7.0405,79.746875
5/4/2018,10,6.9643,36.896875
5/4/2018,11,6.966,30.48125
5/11/2018,0.1,21.2754,265.1
5/11/2018,1,21.2463,264.046875
5/11/2018,2,16.7359,323.30625
5/11/2018,3,14.3863,310.321875
5/11/2018,4,12.5744,270.290625
5/11/2018,5,10.7037,213.328125
5/11/2018,6,8.8253,160.66875
5/11/2018,7,7.952,141.39375
5/11/2018,8,7.3497,48.46875
5/11/2018,9,7.2571,19.6015625
5/11/2018,10,7.162,22.3
5/11/2018,11,7.0658,3.165625
5/17/2018,0.1,22.7869,243.8125
5/17/2018,1,22.1355,279.2875
5/17/2018,2,17.6446,316.6375
5/17/2018,3,14.379,299.296875
5/17/2018,4,12.0835,224.978125
5/17/2018,5,10.3414,167.20625
5/17/2018,6,9.0406,139.503125
5/17/2018,7,8.2809,114.715625
5/17/2018,8,7.5158,11.471875
5/17/2018,9,7.2911,3.915625
5/17/2018,10,7.1824,3.478125
5/17/2018,11,7.1243,3.334375
5/24/2018,0.1,24.1644,254.8
5/24/2018,1,23.3843,301.778125
5/24/2018,2,19.2069,263.278125
5/24/2018,3,17.0613,291.675
5/24/2018,4,13.6913,249.3625
5/24/2018,5,11.6846,177.078125
5/24/2018,6,9.8702,122.525
5/24/2018,7,8.6828,72.965625
5/24/2018,8,8.0259,3.86875
5/24/2018,9,7.6289,3.321875
5/24/2018,10,7.4253,2.965625
5/24/2018,11,7.2665,2.515625
5/31/2018,0.1,24.2,272.1875
5/31/2018,1,23.6,270.3125
5/31/2018,2,22.6,291.5625
5/31/2018,3,18.8,259.6875
5/31/2018,4,15.6,267.8125
5/31/2018,5,13.3,185.625
5/31/2018,6,11.3,138.125
5/31/2018,7,10,94.0625
5/31/2018,8,8.9,51.5625
5/31/2018,9,8.1,23.4375
5/31/2018,10,8.1,23.4375
5/31/2018,11,8.1,23.4375
6/7/2018,0.1,24.1634,266.83125
6/7/2018,1,23.9017,265.5625
6/7/2018,2,22.2404,285.459375
6/7/2018,3,17.8307,279.259375
6/7/2018,4,13.9105,187.846875
6/7/2018,5,11.7835,132.58125
6/7/2018,6,9.9388,52.01875
6/7/2018,7,8.9331,10.2125
6/7/2018,8,8.0955,3.840625
6/7/2018,9,7.6518,3.39375
6/7/2018,10,7.406,2.828125
6/7/2018,11,7.3243,2.71875
6/14/2018,0.1,24.0231,275.478125
6/14/2018,1,23.8054,276.253125
6/14/2018,2,23.2138,272.0625
6/14/2018,3,17.7653,266.49375
6/14/2018,4,14.6879,169.353125
6/14/2018,5,11.9363,102.728125
6/14/2018,6,9.9903,16.040625
6/14/2018,7,9.0001,3.5625
6/14/2018,8,8.1132,2.6625
6/14/2018,9,7.6632,2.48125
6/14/2018,10,7.5088,2.403125
6/14/2018,11,7.3746,2.353125
6/21/2018,0.1,27.3768,254.265625
6/21/2018,1,27.3757,251.45
6/21/2018,2,22.9197,347.20625
6/21/2018,3,18.4661,236.159375
6/21/2018,4,14.1478,83.078125
6/21/2018,5,11.2025,13.6
6/21/2018,6,9.649,30.36875
6/21/2018,7,8.7448,3.03125
6/21/2018,8,8.2353,2.778125
6/21/2018,9,7.7686,2.603125
6/21/2018,10,7.6096,2.60625
6/21/2018,11,7.4817,2.609375
6/28/2018,0.1,24.0146,287.50625
6/28/2018,1,23.8832,288.6625
6/28/2018,2,23.8521,287.49375
6/28/2018,3,18.0766,129.49375
6/28/2018,4,13.2146,31.340625
6/28/2018,5,10.6001,4.475
6/28/2018,6,9.2363,3
6/28/2018,7,8.4106,3.009375
6/28/2018,8,7.8902,2.871875
6/28/2018,9,7.7103,2.725
6/28/2018,10,7.5609,2.709375
6/28/2018,11,7.4983,2.59375
7/5/2018,0.1,28.8929,306.221875
7/5/2018,1,26.5662,448.971875
7/5/2018,2,24.0164,329.915625
7/5/2018,3,20.7971,153.9125
7/5/2018,4,14.4274,8.665625
7/5/2018,5,12.1306,6.146875
7/5/2018,6,10.2152,4.55
7/5/2018,7,9.0532,3.778125
7/5/2018,8,8.1491,3.490625
7/5/2018,9,7.7378,2.8
7/5/2018,10,7.5689,2.8625
7/5/2018,11,7.4898,2.784375
7/12/2018,0.1,27.781,290.534375
7/12/2018,1,27.02385,326.1234375
7/12/2018,2,24.4136,356.10625
7/12/2018,3,21.0613,78.659375
7/12/2018,4,13.8385,6.2375
7/12/2018,5,10.7304,3.934375
7/12/2018,6,9.5759,3.528125
7/12/2018,7,8.735,3.3875
7/12/2018,8,8.079,3.21875
7/12/2018,9,7.7935,2.65
7/12/2018,10,7.6361,2.765625
7/12/2018,11,7.5599,2.50625
7/19/2018,0.1,27.7291,299.734375
7/19/2018,1,26.9363,313.01875
7/19/2018,2,24.9949,241.403125
7/19/2018,3,20.3683,28.340625
7/19/2018,4,14.6913,5.196875
7/19/2018,5,11.1476,2.534375
7/19/2018,6,9.5107,2.271875
7/19/2018,7,8.7066,2.159375
7/19/2018,8,8.2152,2.21875
7/19/2018,9,7.8609,1.94375
7/19/2018,10,7.7475,2.121875
7/19/2018,11,7.7485,2.121875
7/26/2018,0.1,25,291.25
7/26/2018,1,24.9,294.6875
7/26/2018,2,24.9,294.6875
7/26/2018,3,24.7,298.4375
7/26/2018,4,18.3,34.0625
7/26/2018,5,13.8,15.9375
7/26/2018,6,10.8,15.3125
7/26/2018,7,9.4,14.6875
7/26/2018,8,8.5,15
7/26/2018,9,8.2,14.375
7/26/2018,10,8.2,14.6875
7/26/2018,11,8.1,14.6875
8/2/2018,0.1,24.9483,246.1
8/2/2018,1,24.9491,250.0875
8/2/2018,2,24.6286,154.721875
8/2/2018,3,21.1985,5.425
8/2/2018,4,14.5705,4.221875
8/2/2018,5,11.3584,3.678125
8/2/2018,6,9.8869,3.315625
8/2/2018,7,8.7957,2.971875
8/2/2018,8,8.2666,2.740625
8/2/2018,9,7.96,2.759375
8/2/2018,10,7.772,2.3625
8/2/2018,11,7.7118,2.590625
8/9/2018,0.1,26.7156,276.075
8/9/2018,1,26.6418,263.896875
8/9/2018,2,26.5693,260.2125
8/9/2018,3,25.5277,5.98125
8/9/2018,4,15.9958,7.865625
8/9/2018,5,11.5296,4.20625
8/9/2018,6,9.7874,3.54375
8/9/2018,7,8.7177,2.975
8/9/2018,8,8.2891,3.265625
8/9/2018,9,8.0436,2.640625
8/9/2018,10,8.0615,2.609375
8/9/2018,11,8.0426,2.59375
8/16/2018,0.1,26.3975,303.590625
8/16/2018,1,26.2119,302.803125
8/16/2018,2,26.0628,290.959375
8/16/2018,3,22.2802,5.328125
8/16/2018,4,15.576,80.578125
8/16/2018,5,11.758,3.634375
8/16/2018,6,10.0318,2.790625
8/16/2018,7,8.9481,2.734375
8/16/2018,8,8.3786,2.33125
8/16/2018,9,8.1188,2.340625
8/16/2018,10,7.9339,2.1375
8/16/2018,11,7.8322,2.234375
8/24/2018,0.1,24.459,259.53125
8/24/2018,1,24.0558,257.565625
8/24/2018,2,23.7476,231.415625
8/24/2018,3,22.9255,123.75625
8/24/2018,4,16.7022,156.928125
8/24/2018,5,11.7924,3.715625
8/24/2018,6,9.9281,2.8
8/24/2018,7,9.0685,2.5
8/24/2018,8,8.3744,2.553125
8/24/2018,9,8.1703,2.0875
8/24/2018,10,7.9196,2.36875
8/24/2018,11,7.9189,2.121875
9/7/2018,0.1,28.8,277.5
9/7/2018,1,27.8,284.0625
9/7/2018,2,27.2,274.375
9/7/2018,3,25.6,242.5
9/7/2018,4,20.9,62.5
9/7/2018,5,13.9,17.5
9/7/2018,6,11.2,15.3125
9/7/2018,7,9.8,15.3125
9/7/2018,8,8.9,15.3125
9/7/2018,9,8.2,15
9/7/2018,10,8.1,15
9/7/2018,11,8,15.3125
9/21/2018,0.1,23.7267,263.8125
9/21/2018,1,23.42185,261.859375
9/21/2018,2,22.8312,244.628125
9/21/2018,3,22.0699,192.321875
9/21/2018,4,19.6708,29.240625
9/21/2018,5,14.0119,4.025
9/21/2018,6,10.6472,3.48125
9/21/2018,7,9.2243,2.7625
9/21/2018,8,8.4536,2.6
9/21/2018,9,8.2817,2.43125
9/21/2018,10,8.1627,2.28125
9/21/2018,11,8.1312,2.1625
10/5/2018,0.1,23.2075,267.96875
10/5/2018,1,22.3365,278.909375
10/5/2018,2,21.7038,270.6625
10/5/2018,3,21.1651,251.775
10/5/2018,4,19.874,29.228125
10/5/2018,5,15.9417,4.171875
10/5/2018,6,11.9443,3.2875
10/5/2018,7,9.9465,3.05
10/5/2018,8,8.9968,2.95
10/5/2018,9,8.6717,2.784375
10/5/2018,10,8.324,2.421875
10/5/2018,11,8.2599,2.4
10/19/2018,0.1,16.1376,235.584375
10/19/2018,1,15.9487,227.8
10/19/2018,2,15.9041,224.6375
10/19/2018,3,15.8748,222.18125
10/19/2018,4,15.846,218.825
10/19/2018,5,15.765,217.953125
10/19/2018,6,15.5502,185.509375
10/19/2018,7,11.4588,8.5125
10/19/2018,8,9.7038,5.334375
10/19/2018,9,9.0327,4
10/19/2018,10,8.6042,3.609375
10/19/2018,11,8.6042,3.609375
10/29/2018,0.1,8.3,320.625
10/29/2018,1,8.2,318.75
10/29/2018,2,8.2,318.75
10/29/2018,3,8.2,317.8125
10/29/2018,4,8.2,317.8125
10/29/2018,5,8.2,315.9375
10/29/2018,6,8.2,314.6875
10/29/2018,7,8.2,314.6875
10/29/2018,8,8.2,314.375
10/29/2018,9,8.1,313.75
10/29/2018,10,8.1,312.8125
10/29/2018,11,8.1,313.125
11/2/2018,0.1,12.7664,269.796875
11/2/2018,1,12.51585,251.94375
11/2/2018,2,12.3985,248.384375
11/2/2018,3,11.6921,226.96875
11/2/2018,4,11.5219,222.375
11/2/2018,5,11.4186,211.809375
11/2/2018,6,11.3256,205.1375
11/2/2018,7,11.1668,187.428125
11/2/2018,8,11.0697,171.725
11/2/2018,9,10.92,145.95625
11/2/2018,10,10.3567,-3.446875
11/2/2018,11,9.0659,6.09375
11/16/2018,0.1,8.2848,296.75625
11/16/2018,1,8.2697,297.1625
11/16/2018,2,8.2591,296.5625
11/16/2018,3,8.2497,296.115625
11/16/2018,4,8.1688,295.05
11/16/2018,5,8.1458,296.265625
11/16/2018,6,8.1436,296.278125
11/16/2018,7,8.1454,295.29375
11/16/2018,8,8.1503,295.2375
11/16/2018,9,8.1308,295.4
11/16/2018,10,8.1111,295.49375
11/16/2018,11,8.1482,118.565625
12/6/2018,0.1,4.5625,357.459375
12/6/2018,1,4.5167,358.25625
12/6/2018,2,4.4991,357.384375
12/6/2018,3,4.4756,358.384375
12/6/2018,4,4.4497,356.375
12/6/2018,5,4.4576,356.96875
12/6/2018,6,4.4586,357.828125
12/6/2018,7,4.4537,357.8625
12/6/2018,8,4.4441,357.13125
12/6/2018,9,4.4487,356.68125
12/6/2018,10,4.4223,357.903125
12/6/2018,11,4.4207,357.1375
4/8/2019,0.1,14.4,366.25
4/8/2019,1,13.8,370.9375
4/8/2019,2,13,373.125
4/8/2019,3,12.2,376.25
4/8/2019,4,10.4,388.125
4/8/2019,5,9.9,381.875
4/8/2019,6,9.3,373.75
4/8/2019,7,8.8,364.375
4/8/2019,8,8.1,329.0625
4/8/2019,9,7.9,307.5
4/8/2019,10,7.7,302.1875
4/8/2019,11,7.7,287.8125
4/29/2019,0.1,16.5,330
4/29/2019,1,16.1,336.25
4/29/2019,2,15.8,338.125
4/29/2019,3,15.4,339.6875
4/29/2019,4,14.3,344.375
4/29/2019,5,13.5,346.875
4/29/2019,6,11.6,357.8125
4/29/2019,7,10.2,321.875
4/29/2019,8,9.3,212.5
4/29/2019,9,8.5,141.5625
4/29/2019,10,8.3,121.25
4/29/2019,11,8.2,116.5625
5/16/2019,0.1,19.6,286.875
5/16/2019,1,19.4,285
5/16/2019,2,19.2,285.3125
5/16/2019,3,18.8,286.5625
5/16/2019,4,18.7,285.9375
5/16/2019,5,12.6,347.1875
5/16/2019,6,11,360.3125
5/16/2019,7,10.4,367.5
5/16/2019,8,9.7,305
5/16/2019,9,8.6,30.9375
5/16/2019,10,8.2,20.3125
5/16/2019,11,8,18.75
5/23/2019,0.1,23.3,316.25
5/23/2019,1,22.9,319.6875
5/23/2019,2,22.7,318.125
5/23/2019,3,21.6,341.25
5/23/2019,4,18,325.3125
5/23/2019,5,15.7,345.9375
5/23/2019,6,12.2,411.5625
5/23/2019,7,10.2,428.125
5/23/2019,8,9.2,56.25
5/23/2019,9,8.6,27.1875
5/23/2019,10,8.3,22.8125
5/23/2019,11,8.2,20.9375
5/30/2019,0.1,26.5,261.875
5/30/2019,1,26.3,262.1875
5/30/2019,2,26,259.375
5/30/2019,3,23.7,292.1875
5/30/2019,4,20.7,291.5625
5/30/2019,5,15.4,318.75
5/30/2019,6,12.5,357.8125
5/30/2019,7,10.5,337.1875
5/30/2019,8,9.2,27.5
5/30/2019,9,8.7,22.5
5/30/2019,10,8.4,20.3125
5/30/2019,11,8.2,18.4375
6/6/2019,0.1,23.7,289.0625
6/6/2019,1,23.5,291.5625
6/6/2019,2,23.5,290.625
6/6/2019,3,23.5,291.875
6/6/2019,4,23.5,290.9375
6/6/2019,5,16.5,324.375
6/6/2019,6,12.3,386.25
6/6/2019,7,10.6,376.5625
6/6/2019,8,9.4,28.125
6/6/2019,9,9,22.5
6/6/2019,10,9,20.625
6/6/2019,11,8.9,19.0625
6/13/2019,0.1,22.0338,240.375
6/13/2019,1,21.8025,242.49375
6/13/2019,2,21.7258,241.428125
6/13/2019,3,21.6697,243.55
6/13/2019,4,19.1898,248.115625
6/13/2019,5,14.0136,310.3875
6/13/2019,6,11.0518,271.8625
6/13/2019,7,9.8247,1.99375
6/13/2019,8,9.0093,4.621875
6/13/2019,9,8.6427,3.744790625
6/13/2019,10,8.3423,3.35
6/13/2019,11,8.2068,3.00625
6/20/2019,0.1,24.5528,243.596875
6/20/2019,1,24.5424,242.65625
6/20/2019,2,24.5389,243.665625
6/20/2019,3,21.3957,238.521875
6/20/2019,4,19.6865,227.090625
6/20/2019,5,13.8699,295.515625
6/20/2019,6,11.8558,259.053125
6/20/2019,7,10.4964,123.875
6/20/2019,8,9.3545,7.5
6/20/2019,9,8.7157,4.434375
6/20/2019,10,8.4439,3.74375
6/20/2019,11,8.4439,3.74375
6/27/2019,0.1,25.754,258.471875
6/27/2019,1,25.206,258.76875
6/27/2019,2,24.5361,266.821875
6/27/2019,3,23.6103,262.865625
6/27/2019,4,20.2927,249.640625
6/27/2019,5,16.2889,294.878125
6/27/2019,6,12.4535,308.5125
6/27/2019,7,10.595,6.334375
6/27/2019,8,9.1857,3.4875
6/27/2019,9,8.7199,2.834375
6/27/2019,10,8.5338,2.453125
6/27/2019,11,8.4502,2.33125
7/3/2019,0.1,26.4945,216.51875
7/3/2019,1,26.4769,184.46875
7/3/2019,2,26.3908,194.640625
