DateTime,Fsed_rsi,Ksed_rsi,theta_sed_rsi,RMSE
2021-06-14 13:54:41,0.01,0.01,1,37.3912076895052
2021-06-14 13:54:15,100,0.01,1.15,181.07764406174
2021-06-14 13:53:49,100,300,1,2308.88004447219
2021-06-14 13:53:23,0.01,300,1,37.4638336324974
2021-06-14 13:52:57,100,0.01,1.15,181.07764406174
2021-06-14 13:52:31,0.01,300,1,37.8259770084188
2021-06-14 13:52:06,0.01,300,1,37.4638336324974
2021-06-14 13:51:40,0.01,0.01,1.15,37.3820456080936
2021-06-14 13:51:15,100,0.01,1,881.977333068938
2021-06-14 13:50:49,100,300,1,2308.88004447219
2021-06-14 13:50:23,0.01,300,1.15,37.3947957513083
2021-06-14 13:49:57,0.01,0.01,1,37.3912076895052
2021-06-14 13:49:32,0.01,300,1.15,37.3947957513083
2021-06-14 13:49:06,100,300,1.15,544.648668435376
2021-06-14 13:48:40,0.01,0.01,1.15,37.3820456080936
2021-06-14 13:48:14,0.01,300,1,37.4638336324974
2021-06-14 13:47:49,100,300,1.15,544.648668435376
2021-06-14 13:47:23,0.01,300,1,37.8259770084188
2021-06-14 13:46:57,0.01,0.01,1.15,37.3820456080936
2021-06-14 13:46:32,0.01,300,1.15,37.3947957513083
2021-06-14 13:46:06,0.01,0.01,1.15,37.3820456080936
2021-06-14 13:45:40,100,300,1.15,544.648668435376
2021-06-14 13:45:15,0.01,0.01,1,37.3912076895052
2021-06-14 13:44:49,0.01,0.01,1.15,37.3820456080936
2021-06-14 13:44:24,0.01,0.01,1,37.3912076895052
2021-06-14 13:43:58,0.01,0.01,1,37.3912076895052
2021-06-14 13:43:32,100,300,1,2280.82559453875
2021-06-14 13:43:06,100,300,1,2308.88004447219
2021-06-14 13:42:40,100,0.01,1.15,181.07764406174
2021-06-14 13:42:15,100,0.01,1,881.977333068938
2021-06-14 13:41:49,100,0.01,1.15,181.07764406174
2021-06-14 13:41:23,100,0.01,1,881.977333068938
2021-06-14 13:40:57,0.01,300,1.15,37.3947957513083
2021-06-14 13:40:31,0.01,0.01,1,37.3912076895052
2021-06-14 13:40:06,0.01,0.01,1,37.3912076895052
2021-06-14 13:39:40,0.01,300,1,37.4638336324974
2021-06-14 13:39:14,0.01,300,1,37.4638336324974
2021-06-14 13:38:49,0.01,300,1,37.4638336324974
2021-06-14 13:38:23,0.01,300,1.15,37.3947957513083
2021-06-14 13:37:57,100,0.01,1.15,181.07764406174
2021-06-14 13:37:31,0.01,300,1.15,37.3947957513083
2021-06-14 13:37:05,0.01,300,1,37.4638336324974
2021-06-14 13:36:40,100,0.01,1.15,181.07764406174
2021-06-14 13:36:14,0.01,300,1,37.4638336324974
2021-06-14 13:35:49,0.01,300,1.15,37.3947957513083
2021-06-14 13:35:23,0.01,0.01,1.15,37.3820456080936
2021-06-14 13:34:57,100,0.01,1.15,181.07764406174
2021-06-14 13:34:31,100,0.01,1.15,181.07764406174
2021-06-14 13:34:05,100,300,1,2308.88004447219
2021-06-14 13:33:39,0.01,300,1.15,37.3947957513083
2021-06-14 13:33:14,100,0.01,1.15,181.07764406174
2021-06-14 13:32:48,100,0.01,1,881.977333068938
2021-06-14 13:32:22,100,300,1.15,544.648668435376
2021-06-14 13:31:56,0.01,300,1.15,37.3947957513083
2021-06-14 13:31:31,100,300,1.15,544.648668435376
2021-06-14 13:31:05,0.01,0.01,1,37.3912076895052
2021-06-14 13:30:40,100,0.01,1,881.977333068938
2021-06-14 13:30:14,0.01,300,1,37.4638336324974
2021-06-14 13:29:48,100,0.01,1.15,181.07764406174
2021-06-14 13:29:22,100,300,1,2308.88004447219
2021-06-14 13:28:56,100,0.01,1.15,181.07764406174
2021-06-14 13:28:31,0.01,0.01,1,37.3912076895052
2021-06-14 13:28:04,0.01,300,1,37.4638336324974
2021-06-14 13:27:39,0.01,0.01,1,37.3912076895052
2021-06-14 13:27:12,100,0.01,1.15,181.07764406174
2021-06-14 13:26:47,0.01,0.01,1,37.7530058120512
2021-06-14 13:26:21,100,300,1.15,544.648668435376
2021-06-14 13:25:55,100,300,1.15,544.648668435376
2021-06-14 13:25:30,0.01,0.01,1,37.3912076895052
2021-06-14 13:25:03,0.01,300,1,37.4638336324974
2021-06-14 13:24:38,100,300,1,2308.88004447219
2021-06-14 13:24:12,0.01,0.01,1,37.3912076895052
2021-06-14 13:23:46,0.01,300,1.15,37.3947957513083
2021-06-14 13:23:21,100,0.01,1.15,181.07764406174
2021-06-14 13:22:55,100,300,1,2280.82559453875
2021-06-14 13:22:29,100,0.01,1.15,181.07764406174
2021-06-14 13:22:03,100,300,1,2308.88004447219
2021-06-14 13:21:37,100,0.01,1,881.977333068938
2021-06-14 13:21:12,0.01,0.01,1.15,37.3820456080936
2021-06-14 13:20:46,0.01,0.01,1.15,37.5464797344382
2021-06-14 13:20:20,100,300,1,2308.88004447219
2021-06-14 13:19:54,0.01,300,1,37.4638336324974
2021-06-14 13:19:28,100,0.01,1.15,181.07764406174
2021-06-14 13:19:02,0.01,0.01,1.15,37.3820456080936
2021-06-14 13:18:37,100,0.01,1,881.977333068938
2021-06-14 13:18:11,0.01,300,1,37.4638336324974
2021-06-14 13:17:46,100,300,1,2308.88004447219
2021-06-14 13:17:20,100,0.01,1,881.977333068938
2021-06-14 13:16:55,0.01,300,1,37.4638336324974
2021-06-14 13:16:29,100,300,1.15,544.648668435376
2021-06-14 13:16:03,100,300,1,2280.82559453875
2021-06-14 13:15:38,0.01,300,1.15,37.3947957513083
2021-06-14 13:15:12,0.01,300,1.15,37.3947957513083
2021-06-14 13:14:46,0.01,0.01,1,37.3912076895052
2021-06-14 13:14:20,100,300,1.15,544.648668435376
2021-06-14 13:13:54,0.01,0.01,1,37.3912076895052
2021-06-14 13:13:28,0.01,0.01,1,37.3912076895052
2021-06-14 13:13:02,0.01,300,1,37.4638336324974
2021-06-14 13:12:37,100,0.01,1.15,181.07764406174
2021-06-14 13:12:08,0.01,300,1.15,37.3947957513083
2021-06-14 13:11:33,100,0.01,1,881.977333068938
2021-06-14 13:10:59,100,0.01,1,881.977333068938
2021-06-14 13:10:20,0.01,300,1.15,37.3947957513083
2021-06-14 13:09:47,100,0.01,1,881.977333068938
2021-06-14 13:09:19,100,300,1,2308.88004447219
2021-06-14 13:08:52,0.01,300,1.15,37.3947957513083
2021-06-14 13:08:26,100,0.01,1,881.977333068938
2021-06-14 13:08:00,100,300,1,2308.88004447219
2021-06-14 13:07:34,0.01,300,1,37.4638336324974
2021-06-14 13:07:09,100,300,1.15,544.648668435376
2021-06-14 13:06:43,0.01,300,1.15,37.3947957513083
2021-06-14 13:06:18,0.01,0.01,1.15,37.3820456080936
2021-06-14 13:05:53,100,300,1,2308.88004447219
2021-06-14 13:05:26,0.01,300,1,37.4638336324974
2021-06-14 13:05:01,0.01,0.01,1,37.3912076895052
2021-06-14 13:04:35,100,0.01,1,881.977333068938
2021-06-14 13:04:10,100,300,1,2308.88004447219
2021-06-14 13:03:44,0.01,300,1.15,37.3947957513083
2021-06-14 13:03:19,100,300,1,2308.88004447219
2021-06-14 13:02:53,0.01,300,1.15,37.3947957513083
2021-06-14 13:02:28,100,0.01,1.15,181.07764406174
2021-06-14 13:02:03,0.01,0.01,1.15,37.3820456080936
2021-06-14 13:01:37,0.01,300,1.15,37.3947957513083
2021-06-14 13:01:12,0.01,300,1.15,37.3947957513083
2021-06-14 13:00:46,0.01,0.01,1,37.3912076895052
2021-06-14 13:00:20,0.01,300,1.15,37.3947957513083
2021-06-14 12:59:54,0.01,0.01,1.15,37.3820456080936
2021-06-14 12:59:29,100,0.01,1.15,181.07764406174
2021-06-14 12:59:03,0.01,300,1.15,37.3947957513083
2021-06-14 12:58:37,100,0.01,1,881.977333068938
2021-06-14 12:58:12,0.01,0.01,1.15,37.3820456080936
2021-06-14 12:57:46,0.01,0.01,1.15,37.3820456080936
2021-06-14 12:57:21,0.01,0.01,1.15,37.3820456080936
2021-06-14 12:56:55,100,0.01,1.15,181.07764406174
2021-06-14 12:56:29,0.01,300,1.15,37.3947957513083
2021-06-14 12:56:04,0.01,300,1,37.4638336324974
2021-06-14 12:55:39,100,300,1.15,544.648668435376
2021-06-14 12:55:13,0.01,300,1.15,37.3947957513083
2021-06-14 12:54:48,0.01,0.01,1,37.3912076895052
2021-06-14 12:54:22,0.01,300,1.15,37.3947957513083
2021-06-14 12:53:56,0.01,0.01,1,37.3912076895052
2021-06-14 12:53:30,100,300,1,2308.88004447219
2021-06-14 12:53:05,0.01,300,1.15,37.3947957513083
2021-06-14 12:52:40,0.01,0.01,1.15,37.3820456080936
2021-06-14 12:52:14,100,0.01,1.15,181.07764406174
2021-06-14 12:51:48,0.01,30.7866871344751,1.15,37.3880155746632
2021-06-14 12:51:22,0.01,0.01,1.15,37.3820456080936
2021-06-14 12:50:56,0.01,71.506618779789,1.15,37.390285698928
2021-06-14 12:50:31,10.0876726965155,0.01,1.15,43.9257846859157
2021-06-14 12:50:05,0.01,72.743585974951,1.15,37.3903365810209
2021-06-14 12:49:40,0.01,0.01,1.15,37.3820456080936
2021-06-14 12:49:15,28.2322508497016,127.922538978609,1.15,135.015276644954
2021-06-14 09:04:49,0.01,0.01,1.14339994406381,37.3822405143291
2021-06-14 09:04:25,0.01,0.01,1.14339994406381,37.3822405143291
2021-06-14 09:04:00,0.0114784144284301,0.332807129883015,1.14346626270027,37.3837617143379
2021-06-14 09:03:35,0.01,0.170061969151316,1.14346196548926,37.3829189379235
2021-06-14 09:03:10,0.01,0.187509209623313,1.14345125896727,37.3829475727293
2021-06-14 09:02:45,0.0133860868440517,0.297795625251621,1.14349218194908,37.384515750316
2021-06-14 09:02:20,0.01,0.01,1.14339994406381,37.3822405143291
2021-06-14 09:01:55,0.0176581049319849,0.127903175840993,1.14351044775738,37.3858610892614
2021-06-14 09:01:31,0.01,0.0753372654978665,1.14354731684619,37.3827087853996
2021-06-14 09:01:06,0.0223588721781181,0.0464893479068504,1.14300990304868,37.3872232358245
2021-06-14 09:00:42,0.01,0.366841729699132,1.14359879284794,37.3831663701225
2021-06-14 09:00:17,0.0139321403288474,0.212781407559788,1.14340128153092,37.3845963225947
2021-06-14 08:59:53,0.01,0.0677253630502578,1.14338997836981,37.3826897810138
2021-06-14 08:59:28,0.01,0.281527378678473,1.14353479645877,37.383073076169
2021-06-14 08:59:03,0.0112845991332129,0.134398162767973,1.14341922602315,37.3833645639157
2021-06-14 08:58:38,0.01,0.272650235415245,1.1436709707156,37.3830568857093
2021-06-14 08:58:13,0.01,0.421598986578931,1.14345704730894,37.3832271261223
2021-06-14 08:57:49,0.01,0.339367679470661,1.14337694090967,37.3831458898879
2021-06-14 08:57:24,0.01,0.282871753082321,1.1433173298405,37.3830832377669
2021-06-14 08:56:59,0.0117559909468148,0.0125585915035879,1.14336104784408,37.382899571762
2021-06-14 08:56:35,0.0343070307547456,0.0430690220776824,1.14356431976034,37.3915650251951
2021-06-14 08:56:10,0.01,0.299639597522992,1.14353837837214,37.3830945785877
2021-06-14 08:55:45,0.01,0.163953797198794,1.14353514320526,37.3829058764373
2021-06-14 08:55:20,0.0170002257262583,0.0960629280198036,1.14368842802295,37.3854680460691
2021-06-14 08:54:55,0.0332050360253711,0.297928050643392,1.1436371185594,37.3928407296283
2021-06-14 08:54:30,0.01,0.283378328435661,1.14370722415542,37.3830686047769
2021-06-14 08:54:06,0.0298479350716993,0.0736348795930774,1.14345508207535,37.390284584517
2021-06-14 08:53:41,0.0269757691086388,0.279937827869101,1.14373515769698,37.3901490323616
2021-06-14 08:53:16,0.01,0.290874873353141,1.14373772723486,37.3830763866191
2021-06-14 08:52:52,0.01,0.263435532510834,1.14335480792521,37.3830576389019
2021-06-14 08:52:27,0.0260874595323458,0.0512480030244201,1.14344469943806,37.38863271882
2021-06-14 08:52:03,0.036797369986668,0.213867999186146,1.14345075509444,37.3939808154798
2021-06-14 08:51:38,0.01,0.523517256612449,1.1437846491695,37.3833065268317
2021-06-14 08:51:13,0.01,0.398150199338873,1.14370396953936,37.3831940822156
2021-06-14 08:50:49,0.0109174906091683,0.01,1.14358368463643,37.3825410544707
2021-06-14 08:50:24,0.0133616296839517,0.110252038079601,1.14341465634327,37.3841191487699
2021-06-14 08:49:59,0.0289571547033578,0.447080277595163,1.14401416888022,37.3914574203839
2021-06-14 08:49:34,0.01,0.308762444923354,1.14339755277033,37.3831106995006
2021-06-14 08:49:09,0.0448647621250449,0.01,1.14354028637245,37.3939246098156
2021-06-14 08:48:45,0.0326735232399201,0.273019492304542,1.14365889289443,37.3925156673843
2021-06-14 08:48:20,0.0256199383256412,0.377943554168398,1.14364811366321,37.3898708340916
2021-06-14 08:47:55,0.0358843544977437,0.0129569806172453,1.14349686582451,37.3911535879941
2021-06-14 08:47:30,0.01,0.246521598358721,1.14369458280221,37.3830226457971
2021-06-14 08:47:05,0.0113204307908889,0.164292184575053,1.14352627852477,37.3834362165993
2021-06-14 08:46:40,0.01,0.411506303444922,1.14373969260472,37.3832058196256
2021-06-14 08:46:16,0.01,0.062001552424247,1.14352616213645,37.3826649583512
2021-06-14 08:45:51,0.0590240597873182,0.01,1.14389653484133,37.3986361133101
2021-06-14 08:45:27,0.01,0.313709284777679,1.14356324647031,37.3831098660304
2021-06-14 08:45:02,0.0175000867937616,0.137016883118793,1.14373729402922,37.3858157756982
2021-06-14 08:44:37,0.01,0.168804878301073,1.14387601205613,37.382901364044
2021-06-14 08:44:12,0.01,0.161299848542979,1.14359110816732,37.3828992207507
2021-06-14 08:43:47,0.0764280152748046,0.395773067515303,1.14325745719364,37.4120815806441
2021-06-14 08:43:23,0.0269541714063208,0.787922670001932,1.14377185006031,37.3913478042819
2021-06-14 08:42:58,0.01,0.01,1.14331294629554,37.3822431660555
2021-06-14 08:42:34,0.0349553642944646,0.56952105089027,1.1435476750192,37.3945121179149
2021-06-14 08:42:09,0.01,0.313193762677633,1.14356631997425,37.7474768879583
2021-06-14 08:41:44,0.0656597006848057,0.01,1.14334951117569,37.4009837771507
2021-06-14 08:41:19,0.01,0.317205241924451,1.14406049888868,37.3830942638892
2021-06-14 08:40:55,0.01,0.01,1.14378062104382,37.3822289273787
2021-06-14 08:40:30,0.0373789990041596,0.244857390877761,1.14323840293854,37.3944113316505
2021-06-14 08:40:05,0.01,0.668010925705055,1.14279196154542,37.3834656713109
2021-06-14 08:39:41,0.01,0.872177995999513,1.14398293663306,37.3835587821309
2021-06-14 08:39:16,0.0147708201806195,0.490207556028455,1.14337489077593,37.3853930729163
2021-06-14 08:38:51,0.0456830731746637,0.01,1.14349178238163,37.394206924315
2021-06-14 08:38:26,0.01,0.747600583594957,1.143528995077,37.3834928153553
2021-06-14 08:38:01,0.01,0.105077092429718,1.14346101173267,37.3827915093155
2021-06-14 08:37:36,0.01,0.01,1.14353866237866,37.3822362822084
2021-06-14 08:37:12,0.01,0.570025573689941,1.14383610933315,37.3833435209457
2021-06-14 08:36:47,0.0233547968586246,0.529162967030276,1.14190097073674,37.389400339818
2021-06-14 08:36:23,0.0669278301121113,0.159863732236351,1.14393105595881,37.4057326525034
2021-06-14 08:35:58,0.0299947116441514,1.13538066981259,1.14353913509184,37.3934509352828
2021-06-14 08:35:33,0.0618716201046514,0.01,1.14339511187801,37.3996912804505
2021-06-14 08:35:09,0.135407487650818,0.293162961830755,1.14499970639228,37.4356180275446
2021-06-14 08:34:44,0.01,0.01,1.14375003627506,37.3822298685821
2021-06-14 08:34:20,0.0822485582083286,0.01,1.14467609128498,37.406283882712
2021-06-14 08:33:55,0.01,0.01,1.14347807805599,37.3822381387818
2021-06-14 08:33:30,0.01,0.01,1.14411548843406,37.3894854361092
2021-06-14 08:33:29,0.0313706721676502,0.01,1.14253457257038,37.3894854361092
2021-06-14 08:33:05,0.0275323173401005,1.30964671096029,1.14397386986655,37.3924660951942
2021-06-14 08:32:40,0.144159788442067,0.01,1.14561060472114,37.4268465927376
2021-06-14 08:32:15,0.01,0.01,1.14442451797345,37.3822094372032
2021-06-14 08:31:51,0.01,0.01,1.14417772192827,37.3822168983771
2021-06-14 08:31:26,0.01,0.01,1.1426158475269,37.3822644896484
2021-06-14 08:31:01,0.01,2.00877227325023,1.14366055370473,37.7485753428925
2021-06-14 08:30:36,0.0645753216621493,0.589362352022464,1.14364132229417,37.4079191364163
2021-06-14 08:30:12,0.184371972871731,1.47811999255278,1.14364166823479,37.4733080358677
2021-06-14 08:29:47,0.0519210365413428,0.767792331427075,1.14322772585863,37.4029956551101
2021-06-14 08:29:23,0.01,1.90756937726419,1.14509136095608,37.3840553709403
2021-06-14 08:28:58,0.01,0.01,1.14318316645446,37.382247132492
2021-06-14 08:28:33,0.15772079853699,0.01,1.14222181482906,37.4331284655304
2021-06-14 08:28:08,0.0181043849792671,1.17758547674149,1.14325377231985,37.3877399115932
2021-06-14 08:27:43,0.0536096268092141,0.01,1.14467950482058,37.3966853977402
2021-06-14 08:27:19,0.233517802415689,0.86065618746019,1.14278573685758,37.4915656136685
2021-06-14 08:26:54,0.303392419787105,0.01,1.14350831173726,37.829882726175
2021-06-14 08:26:30,0.308748197452227,0.01,1.14237268874197,37.4869215725446
2021-06-14 08:26:05,0.01,0.01,1.14352646279533,37.3822366777814
2021-06-14 08:25:40,0.143333032629163,2.32559078863409,1.14272917439227,37.4581860682593
2021-06-14 08:25:14,0.0299603686457073,0.01,1.14326480025419,37.3889405396765
2021-06-14 08:24:49,0.01,0.01,1.14360348044435,37.3822343354847
2021-06-14 08:24:23,0.01,0.328896115010301,1.1415726219011,37.3832066054525
2021-06-14 08:23:57,0.01,0.01,1.1408948567493,37.3823177495268
2021-06-14 08:23:31,0.0205098609758251,0.253779717202937,1.14236962678158,37.3874886270212
2021-06-14 08:23:05,0.01,0.01,1.14057569015429,37.3823277176339
2021-06-14 08:22:39,0.01,0.01,1.14140899312779,37.3823017514608
2021-06-14 08:22:13,0.01,0.01,1.14352834990116,37.382236616921
2021-06-14 08:21:47,0.01,0.01,1.14220129051095,37.3822772531275
2021-06-14 08:21:21,0.01,0.01,1.14145414980591,37.3823003545662
2021-06-14 08:20:55,0.0137966243172291,0.01,1.142223672755,37.3835597010223
2021-06-14 08:20:30,0.411527858739467,0.285379903882588,1.14086168757146,37.9003698965252
2021-06-14 08:20:04,0.01,1.04560417955066,1.14222336277332,37.3837487727427
2021-06-14 08:19:38,0.288254022683111,0.0656953500937777,1.14143065727504,37.4937521672893
2021-06-14 08:19:12,0.207433087149295,0.01,1.13977410820375,37.4523372247813
2021-06-14 08:18:47,0.01,0.01,1.14168607723334,37.3822931622661
2021-06-14 08:18:21,0.334522306016552,1.54484283413382,1.13998105437614,37.56070169654
2021-06-14 08:17:55,0.569268355008723,0.548543465759105,1.14352057080696,37.6480329893292
2021-06-14 08:17:29,0.01,4.88260400263849,1.14529346404057,37.3850274237469
2021-06-14 08:17:02,0.206352419219119,0.523097778222294,1.14430517950887,37.4714056676955
2021-06-14 08:16:36,0.241329686655836,2.10056630709582,1.141529915345,37.5131190777531
2021-06-14 08:16:10,0.01,0.01,1.13942257919266,37.382363999426
2021-06-14 08:15:44,0.0981285140486821,0.01,1.14242586589988,37.4123227591525
2021-06-14 08:15:18,0.01,0.01,1.1409700805248,37.3823154103095
2021-06-14 08:14:52,0.938569064375259,3.77129371834688,1.14432041019368,37.9851460729816
2021-06-14 08:14:27,0.0236099654741998,2.18802034349435,1.14692881606926,37.3911490010377
2021-06-14 08:14:01,1.08265044228275,1.49414894037987,1.14339845179233,37.9907080217458
2021-06-14 08:13:35,0.256484623345502,1.14361417670218,1.14090148842001,37.510015848552
2021-06-14 08:13:09,0.01,0.01,1.14331604648229,37.3822430745803
2021-06-14 08:12:43,0.01,0.01,1.14187944801371,37.382287191081
2021-06-14 08:12:17,0.01,0.296065910858894,1.14091989032619,37.3831944635691
2021-06-14 08:11:51,0.231085323150359,8.72640206116683,1.14042258911382,37.551839419675
2021-06-14 08:11:25,0.0270240977439907,6.8068522541061,1.14537083248937,37.3967010293879
2021-06-14 08:10:59,0.01,5.94330722161607,1.14575843799573,37.3852598645002
2021-06-14 08:10:33,0.01,2.45449674433148,1.14306275503222,37.3843856321942
2021-06-14 08:10:07,0.01,2.62316153899952,1.14306176310535,37.3844507036582
2021-06-14 08:09:41,0.607947777127722,1.41297284756408,1.1454366760988,37.6968385595211
2021-06-14 08:09:15,0.01,0.01,1.14303251851709,37.3822517152409
2021-06-14 08:08:49,0.01,8.66992576970976,1.14706640924091,37.3857337428533
2021-06-14 08:08:23,0.01,1.69632294473289,1.14609512110201,37.383911437648
2021-06-14 08:07:58,0.01,4.70925376992118,1.14073001286687,37.3852576398689
2021-06-14 08:07:32,0.01,8.34423011837307,1.14089060817176,37.3860964080755
2021-06-14 08:07:06,0.164123931957664,7.86539566856847,1.14799617207831,37.4892969124303
2021-06-14 08:06:40,0.01,6.35798607073917,1.1392295125856,37.385779369539
2021-06-14 08:06:14,0.01,5.70357009599157,1.14273919920557,37.3853918471221
2021-06-14 08:05:48,0.01,12.0045092775414,1.14078957216669,37.3867530745247
2021-06-14 08:05:23,1.6956136677296,3.28125485954267,1.14081245603365,38.5688963781886
2021-06-14 08:04:57,0.01,0.01,1.14412213889322,37.3822185924157
2021-06-14 08:04:30,0.764921093538151,8.5867441706179,1.1442495537929,37.958225982271
2021-06-14 08:04:05,0.420060913864895,0.01,1.14453615055419,37.5248128405436
2021-06-14 08:03:38,0.363506065163501,4.73336711192961,1.14042327802105,37.6201188451085
2021-06-14 08:03:13,0.01,13.2720832112352,1.14204113715326,37.3868496761461
2021-06-14 08:02:47,0.640166677625501,1.87011006009149,1.14487643622484,37.7314469427507
2021-06-14 08:02:23,0.01,7.62014942005456,1.14058716755608,37.3859693456362
2021-06-14 08:01:57,0.348536852468549,2.98127223652487,1.13624015746968,37.5989047507979
2021-06-14 08:01:31,0.01,7.85454439700828,1.14656449713476,37.3856134176807
2021-06-14 08:01:05,0.864440750215025,4.75063748950175,1.14221813931792,37.9723830478212
2021-06-14 08:00:39,0.96963807016096,0.980179947439529,1.14083116560804,37.9044135458408
2021-06-14 08:00:14,0.21254527399665,11.7273959997726,1.15,37.8882801639387
2021-06-14 07:59:48,0.01,9.09147293966522,1.14598044337777,37.3858834055595
2021-06-14 07:59:22,0.01,7.87453796259772,1.14316461523941,37.3858445589449
2021-06-14 07:58:56,0.787518602319179,12.5885735522934,1.14286348654794,38.0435637208041
2021-06-14 07:58:30,0.20284498892567,0.689762051048888,1.14093679648128,37.475632879414
2021-06-14 07:58:04,0.147508425742932,2.82766995299222,1.14496943419762,37.4615808438134
2021-06-14 07:57:39,1.78184095325459,12.5897895678689,1.14039869098469,39.0736081188318
2021-06-14 07:57:13,0.210800463558328,0.01,1.14359456417265,37.45092969649
2021-06-14 07:56:47,0.01,8.04957658942358,1.14800529326508,37.3855567032406
2021-06-14 07:56:21,0.771194296052631,7.94026498498986,1.14476044876333,37.9498543297845
2021-06-14 07:55:55,0.01,2.24261566160287,1.14115164685217,37.384400626519
2021-06-14 07:55:30,0.01,5.69867635481841,1.12533615143641,37.3866008317875
2021-06-14 07:55:03,1.8553998132416,11.0764215011189,1.14105074548593,39.0873615960679
2021-06-14 07:54:37,0.01,6.26128723006684,1.13079532430285,37.3863490668802
2021-06-14 07:54:12,3.88881009105746,13.403415991531,1.15,41.3013339495081
2021-06-14 07:53:46,0.01,19.9927655904914,1.13970152041361,37.3879221824527
2021-06-14 07:53:20,1.94155702752596,23.2609738568401,1.13919977802393,39.6065529228193
2021-06-14 07:52:55,0.631294319091725,23.9371951013225,1.14308180502064,38.3285317060836
2021-06-14 07:52:29,1.81618262182725,28.853977421865,1.14427310488261,39.4442797534087
2021-06-14 07:27:25,0.01,2.85699670469425,1.14329588210164,37.3845244912664
2021-06-14 07:27:01,0.01,10.8528271103122,1.14671666300767,37.3861294819508
2021-06-14 07:26:37,1.32797922308949,10.4083105258134,1.13993842710981,38.5423296885228
2021-06-14 07:26:12,0.01,13.8176693606073,1.13197652606292,37.3877738036815
2021-06-14 07:25:47,0.01,16.7116023433231,1.14192271690396,37.387330499168
2021-06-14 07:25:23,0.01,14.2252477000489,1.13910647827768,37.3872259734936
2021-06-14 07:24:59,0.612470514457523,1.47292722221708,1.13697800567942,37.7304018324764
2021-06-14 07:24:34,4.47511988627788,0.687895310074887,1.13821819262908,40.6233364862005
2021-06-14 07:24:10,0.999835863123628,0.01,1.12922910120841,37.8138094162168
2021-06-14 07:23:46,1.36294508266434,0.01,1.14249404647354,37.9164915790816
2021-06-14 07:23:21,0.408896017709568,24.6657265193436,1.12730106799545,37.8431580922481
2021-06-14 07:22:56,2.06010926346345,0.01,1.13082125072063,38.374951972429
2021-06-14 07:22:32,0.01,16.4104459435215,1.13977687736981,37.3874725208459
2021-06-14 07:22:07,0.01,0.01,1.13654994673978,37.3824561517352
2021-06-14 07:21:43,0.539798974663293,8.64966504039515,1.13093915118198,37.8389335508862
2021-06-14 07:21:18,0.0448329272334642,13.8090737319302,1.13949654637856,37.7786297007872
2021-06-14 07:20:53,1.50079581320209,0.01,1.12120287336029,38.1374646594094
2021-06-14 07:20:29,0.01,5.24590435124539,1.1301193157549,37.3861157516614
2021-06-14 07:20:03,0.873046616062115,19.9076053632134,1.13564586653537,38.2815486059031
2021-06-14 07:19:37,0.01,14.0398788930361,1.13083786500942,37.3879111443781
2021-06-14 07:19:11,0.01,8.66516282228154,1.13701789365062,37.3864419305647
2021-06-14 07:18:45,0.01,12.5521539569291,1.13491436618291,37.3873154668989
2021-06-14 07:18:20,0.446368354387296,0.01,1.13675368131437,37.5466159552481
2021-06-14 07:17:54,0.01,20.9811380620013,1.14157250101072,37.3878665439665
2021-06-14 07:17:28,0.01,24.6868102286968,1.13658360802459,37.3887316653617
2021-06-14 07:17:02,0.01,35.8038068668092,1.13431656394815,37.3899967417784
2021-06-14 07:16:36,0.01,1.12012009545165,1.13224617639242,37.3842829128874
2021-06-14 07:16:09,4.06516052912639,31.8112009464964,1.12561481067642,44.4590437179678
2021-06-14 07:15:44,0.01,12.4560916650887,1.13315891407035,37.3874475656006
2021-06-14 07:15:18,0.654428464903186,5.98257214889669,1.14049811150969,37.8490969580481
2021-06-14 07:14:52,0.397475846207937,31.9816714174158,1.14780001551992,37.7691989584972
2021-06-14 07:14:26,0.01,25.3440959858061,1.11804580061286,37.3908420863793
2021-06-14 07:14:01,0.01,0.01,1.13196483665041,37.7469311312308
2021-06-14 07:13:35,3.65856906943894,27.3650288842797,1.11694100638226,43.9993436784058
2021-06-14 07:13:10,0.01,0.0126644644904314,1.12867316577578,37.3827945086363
2021-06-14 07:12:44,0.01,23.9128696085012,1.1165430745549,37.3908418290648
2021-06-14 07:12:18,0.01,26.8388032460346,1.13704101347375,37.3889037499448
2021-06-14 07:11:52,3.54530986823738,0.01,1.11002058613139,39.9648339338179
2021-06-14 07:11:23,4.20149914297429,46.3153340639188,1.13915934582618,44.3749717073509
2021-06-14 07:10:54,3.27182677013148,0.01,1.11782521090524,39.4778325406013
2021-06-14 07:10:28,0.01,0.01,1.128145300213,37.3827406236593
2021-06-14 07:10:02,2.44121136605787,0.01,1.11009421018224,38.9566671143364
2021-06-14 07:09:37,0.01,5.10017451370219,1.12014727115352,37.3868145066565
2021-06-14 07:09:11,0.01,60.7985315351517,1.15,37.3898126910919
2021-06-14 07:08:45,0.01,0.01,1.12039498461932,37.3830237636795
2021-06-14 07:08:19,5.17905910523353,10.8400324287049,1.11906538450849,45.3315641369781
2021-06-14 07:07:54,5.97846640526367,0.01,1.14505542413322,40.7193791103565
2021-06-14 07:07:28,0.01,0.01,1.12251990038504,37.3829440531888
2021-06-14 07:07:02,6.06890232127574,0.01,1.13855427828196,41.0925500885229
